mois,mesure,reference legale,ipc_mensuel,ipc_annuel,pt_indice_francs,pt_indice_euros,pt_indice_annuel,pt_indice_annuel_reel,plafond_ss,retenue_pc,cmp,cmdp,ces_net,taux_csg,taux_crds,assiette_csg_crds,rafp,tranf_primes_pts,ir_zone1,ir_zone2,ir_zone3,ir_zone4,ir_zone5,isoe_fixe,ind_csg,prime_grenelle,prime_informatique,indice_cert_cn_1,indice_cert_cn_2,indice_cert_cn_3,indice_cert_cn_4,indice_cert_cn_5,indice_cert_cn_6,indice_cert_cn_7,indice_cert_cn_8,indice_cert_cn_9,indice_cert_cn_10,indice_cert_cn_11,indice_cert_hc_1,indice_cert_hc_2,indice_cert_hc_3,indice_cert_hc_4,indice_cert_hc_5,indice_cert_hc_6,indice_cert_hc_7,indice_cert_ex_1,indice_cert_ex_2,indice_cert_ex_3,indice_cert_ex_4,indice_cert_ex_hea1,indice_cert_ex_hea2,indice_cert_ex_hea3,indice_agreg_cn_1,indice_agreg_cn_2,indice_agreg_cn_3,indice_agreg_cn_4,indice_agreg_cn_5,indice_agreg_cn_6,indice_agreg_cn_7,indice_agreg_cn_8,indice_agreg_cn_9,indice_agreg_cn_10,indice_agreg_cn_11,indice_agreg_hc_1,indice_agreg_hc_2,indice_agreg_hc_3,indice_agreg_hc_4,indice_agreg_hc_5,indice_agreg_hc_hea1,indice_agreg_hc_hea2,indice_agreg_hc_hea3,indice_agreg_ex_1,indice_agreg_ex_hea1,indice_agreg_ex_hea2,indice_agreg_ex_hea3,indice_agreg_ex_heb1,indice_agreg_ex_heb2,indice_agreg_ex_heb3
01/10/1968,Transfert 2  pt IR / point d'indice,Décret n° 68-566 du 21 juin 1968,,"12,77","53,55","8,16364487306333","7,79471825134879","52,6769134762256","182,938820684892",6%,"1,75%",1%,0%,0%,0%,0%,0,0,18%,16%,"14,5%","13,25%",12%,0,0,,0,273,312,329,355,379,398,428,470,516,561,607,,,,,,,,,,,,,,,312,375,416,459,500,542,584,633,683,732,770,,,,,,,,,,,,,,,
01/11/1968,,,,"12,77","53,55","8,16364487306333","7,79471825134879","52,6769134762256","182,938820684892",6%,"1,75%",1%,0%,0%,0%,0%,0,0,18%,16%,"14,5%","13,25%",12%,0,0,,0,273,312,329,355,379,398,428,470,516,561,607,,,,,,,,,,,,,,,312,375,416,459,500,542,584,633,683,732,770,,,,,,,,,,,,,,,
01/12/1968,,,,"12,77","53,55","8,16364487306333","7,79471825134879","52,6769134762256","182,938820684892",6%,"1,75%",1%,0%,0%,0%,0%,0,0,18%,16%,"14,5%","13,25%",12%,0,0,,0,273,312,329,355,379,398,428,470,516,561,607,,,,,,,,,,,,,,,312,375,416,459,500,542,584,633,683,732,770,,,,,,,,,,,,,,,
01/01/1969,,,,"13,59","53,55","8,16364487306333","8,46244494684865","53,7387048501132","207,330663442878",6%,"1,75%",1%,0%,0%,0%,0%,0,0,18%,16%,"14,5%","13,25%",12%,0,0,,0,273,312,329,355,379,398,428,470,516,561,607,,,,,,,,,,,,,,,312,375,416,459,500,542,584,633,683,732,770,,,,,,,,,,,,,,,
01/02/1969,,,,"13,59","53,55","8,16364487306333","8,46244494684865","53,7387048501132","207,330663442878",6%,"1,75%",1%,0%,0%,0%,0%,0,0,18%,16%,"14,5%","13,25%",12%,0,0,,0,273,312,329,355,379,398,428,470,516,561,607,,,,,,,,,,,,,,,312,375,416,459,500,542,584,633,683,732,770,,,,,,,,,,,,,,,
01/03/1969,,,,"13,59","53,55","8,16364487306333","8,46244494684865","53,7387048501132","207,330663442878",6%,"1,75%",1%,0%,0%,0%,0%,0,0,18%,16%,"14,5%","13,25%",12%,0,0,,0,273,312,329,355,379,398,428,470,516,561,607,,,,,,,,,,,,,,,312,375,416,459,500,542,584,633,683,732,770,,,,,,,,,,,,,,,
01/04/1969,Revalorisation point d'indice,Décret n° 69-339 du 17 avril 1969,,"13,59","54,62","8,32676532150735","8,46244494684865","53,7387048501132","207,330663442878",6%,"1,75%",1%,0%,0%,0%,0%,0,0,18%,16%,"14,5%","13,25%",12%,0,0,,0,273,312,329,355,379,398,428,470,516,561,607,,,,,,,,,,,,,,,312,375,416,459,500,542,584,633,683,732,770,,,,,,,,,,,,,,,
01/05/1969,,,,"13,59","54,62","8,32676532150735","8,46244494684865","53,7387048501132","207,330663442878",6%,"1,75%",1%,0%,0%,0%,0%,0,0,18%,16%,"14,5%","13,25%",12%,0,0,,0,273,312,329,355,379,398,428,470,516,561,607,,,,,,,,,,,,,,,312,375,416,459,500,542,584,633,683,732,770,,,,,,,,,,,,,,,
01/06/1969,,,,"13,59","54,62","8,32676532150735","8,46244494684865","53,7387048501132","207,330663442878",6%,"1,75%",1%,0%,0%,0%,0%,0,0,18%,16%,"14,5%","13,25%",12%,0,0,,0,273,312,329,355,379,398,428,470,516,561,607,,,,,,,,,,,,,,,312,375,416,459,500,542,584,633,683,732,770,,,,,,,,,,,,,,,
01/07/1969,,,,"13,59","54,62","8,32676532150735","8,46244494684865","53,7387048501132","207,330663442878",6%,"1,75%",1%,0%,0%,0%,0%,0,0,18%,16%,"14,5%","13,25%",12%,0,0,,0,273,312,329,355,379,398,428,470,516,561,607,,,,,,,,,,,,,,,312,375,416,459,500,542,584,633,683,732,770,,,,,,,,,,,,,,,
01/08/1969,,,,"13,59","54,62","8,32676532150735","8,46244494684865","53,7387048501132","207,330663442878",6%,"1,75%",1%,0%,0%,0%,0%,0,0,18%,16%,"14,5%","13,25%",12%,0,0,,0,273,312,329,355,379,398,428,470,516,561,607,,,,,,,,,,,,,,,312,375,416,459,500,542,584,633,683,732,770,,,,,,,,,,,,,,,
01/09/1969,,,,"13,59","54,62","8,32676532150735","8,46244494684865","53,7387048501132","207,330663442878",6%,"1,75%",1%,0%,0%,0%,0%,0,0,18%,16%,"14,5%","13,25%",12%,0,0,,0,273,312,329,355,379,398,428,470,516,561,607,,,,,,,,,,,,,,,312,375,416,459,500,542,584,633,683,732,770,,,,,,,,,,,,,,,
01/10/1969,Revalorisation point d'indice,Décret n° 69-905 du 6 octobre 1969,,"13,59","56,23","8,57220823925958","8,46244494684865","53,7387048501132","207,330663442878",6%,"1,75%",1%,0%,0%,0%,0%,0,0,18%,16%,"14,5%","13,25%",12%,0,0,,0,273,312,329,355,379,398,428,470,516,561,607,,,,,,,,,,,,,,,312,375,416,459,500,542,584,633,683,732,770,,,,,,,,,,,,,,,
01/11/1969,,,,"13,59","56,23","8,57220823925958","8,46244494684865","53,7387048501132","207,330663442878",6%,"1,75%",1%,0%,0%,0%,0%,0,0,18%,16%,"14,5%","13,25%",12%,0,0,,0,273,312,329,355,379,398,428,470,516,561,607,,,,,,,,,,,,,,,312,375,416,459,500,542,584,633,683,732,770,,,,,,,,,,,,,,,
01/12/1969,,,,"13,59","56,23","8,57220823925958","8,46244494684865","53,7387048501132","207,330663442878",6%,"1,75%",1%,0%,0%,0%,0%,0,0,18%,16%,"14,5%","13,25%",12%,0,0,,0,273,312,329,355,379,398,428,470,516,561,607,,,,,,,,,,,,,,,312,375,416,459,500,542,584,633,683,732,770,,,,,,,,,,,,,,,
01/01/1970,Revalorisation point d'indice,Décret n° 70-166 du 5 mars 1970,,"14,3","56,79","8,65757968891254","8,96055","54,0766059440559","228,673525856116",6%,"1,75%",1%,0%,0%,0%,0%,0,0,18%,16%,"14,5%","13,25%",12%,0,0,,0,273,312,329,355,379,398,428,470,516,561,607,,,,,,,,,,,,,,,312,375,416,459,500,542,584,633,683,732,770,,,,,,,,,,,,,,,
01/02/1970,,,,"14,3","56,79","8,65757968891254","8,96055","54,0766059440559","228,673525856116",6%,"1,75%",1%,0%,0%,0%,0%,0,0,18%,16%,"14,5%","13,25%",12%,0,0,,0,273,312,329,355,379,398,428,470,516,561,607,,,,,,,,,,,,,,,312,375,416,459,500,542,584,633,683,732,770,,,,,,,,,,,,,,,
01/03/1970,,,,"14,3","56,79","8,65757968891254","8,96055","54,0766059440559","228,673525856116",6%,"1,75%",1%,0%,0%,0%,0%,0,0,18%,16%,"14,5%","13,25%",12%,0,0,,0,273,312,329,355,379,398,428,470,516,561,607,,,,,,,,,,,,,,,312,375,416,459,500,542,584,633,683,732,770,,,,,,,,,,,,,,,
01/04/1970,transfert 1 pt IR / point d'indice,Décret n° 70-393 du 12 mai 1970,,"14,3","59,02","8,99754099735196","8,96055","54,0766059440559","228,673525856116",6%,"1,75%",1%,0%,0%,0%,0%,0,0,17%,15%,"13,5%","12,25%",11%,0,0,,0,273,312,329,355,379,398,428,470,516,561,607,,,,,,,,,,,,,,,312,375,416,459,500,542,584,633,683,732,770,,,,,,,,,,,,,,,
01/05/1970,,,,"14,3","59,02","8,99754099735196","8,96055","54,0766059440559","228,673525856116",6%,"1,75%",1%,0%,0%,0%,0%,0,0,17%,15%,"13,5%","12,25%",11%,0,0,,0,273,312,329,355,379,398,428,470,516,561,607,,,,,,,,,,,,,,,312,375,416,459,500,542,584,633,683,732,770,,,,,,,,,,,,,,,
01/06/1970,,,,"14,3","59,02","8,99754099735196","8,96055","54,0766059440559","228,673525856116",6%,"1,75%",1%,0%,0%,0%,0%,0,0,17%,15%,"13,5%","12,25%",11%,0,0,,0,273,312,329,355,379,398,428,470,516,561,607,,,,,,,,,,,,,,,312,375,416,459,500,542,584,633,683,732,770,,,,,,,,,,,,,,,
01/07/1970,,,,"14,3","59,02","8,99754099735196","8,96055","54,0766059440559","228,673525856116",6%,"1,75%",1%,0%,0%,0%,0%,0,0,17%,15%,"13,5%","12,25%",11%,0,0,,0,273,312,329,355,379,398,428,470,516,561,607,,,,,,,,,,,,,,,312,375,416,459,500,542,584,633,683,732,770,,,,,,,,,,,,,,,
01/08/1970,,,,"14,3","59,02","8,99754099735196","8,96055","54,0766059440559","228,673525856116",6%,"1,75%",1%,0%,0%,0%,0%,0,0,17%,15%,"13,5%","12,25%",11%,0,0,,0,273,312,329,355,379,398,428,470,516,561,607,,,,,,,,,,,,,,,312,375,416,459,500,542,584,633,683,732,770,,,,,,,,,,,,,,,
01/09/1970,,,,"14,3","59,02","8,99754099735196","8,96055","54,0766059440559","228,673525856116",6%,"1,75%",1%,0%,0%,0%,0%,0,0,17%,15%,"13,5%","12,25%",11%,0,0,,0,273,312,329,355,379,398,428,470,516,561,607,,,,,,,,,,,,,,,312,375,416,459,500,542,584,633,683,732,770,,,,,,,,,,,,,,,
01/10/1970,Attribution 5 pts uniformes et Revalorisation du point d'indice,Décret n° 70-393 du 12 mai 1970 et Décret n° 70-954 du 16 octobre 1970,,"14,3","60,28","9,1896267590711","8,96055","54,0766059440559","228,673525856116",6%,"1,75%",1%,0%,0%,0%,0%,0,0,17%,15%,"13,5%","12,25%",11%,0,0,,0,278,317,334,360,384,403,433,475,521,566,612,,,,,,,,,,,,,,,317,380,421,464,505,547,589,638,688,737,775,,,,,,,,,,,,,,,
01/11/1970,,,,"14,3","60,28","9,1896267590711","8,96055","54,0766059440559","228,673525856116",6%,"1,75%",1%,0%,0%,0%,0%,0,0,17%,15%,"13,5%","12,25%",11%,0,0,,0,278,317,334,360,384,403,433,475,521,566,612,,,,,,,,,,,,,,,317,380,421,464,505,547,589,638,688,737,775,,,,,,,,,,,,,,,
01/12/1970,,,,"14,3","60,28","9,1896267590711","8,96055","54,0766059440559","228,673525856116",6%,"1,75%",1%,0%,0%,0%,0%,0,0,17%,15%,"13,5%","12,25%",11%,0,0,,0,278,317,334,360,384,403,433,475,521,566,612,,,,,,,,,,,,,,,317,380,421,464,505,547,589,638,688,737,775,,,,,,,,,,,,,,,
01/01/1971,Revalorisation point d'indice,Décret n° 71-228 du 29 mars 1971,,"15,11","61,48","9,37256557975599","9,55781666666666","54,588985991617","251,540878441727",6%,"1,75%",1%,0%,0%,0%,0%,0,0,17%,15%,"13,5%","12,25%",11%,0,0,,0,278,317,334,360,384,403,433,475,521,566,612,,,,,,,,,,,,,,,317,380,421,464,505,547,589,638,688,737,775,,,,,,,,,,,,,,,
01/02/1971,,,,"15,11","61,48","9,37256557975599","9,55781666666666","54,588985991617","251,540878441727",6%,"1,75%",1%,0%,0%,0%,0%,0,0,17%,15%,"13,5%","12,25%",11%,0,0,,0,278,317,334,360,384,403,433,475,521,566,612,,,,,,,,,,,,,,,317,380,421,464,505,547,589,638,688,737,775,,,,,,,,,,,,,,,
01/03/1971,,,,"15,11","61,48","9,37256557975599","9,55781666666666","54,588985991617","251,540878441727",6%,"1,75%",1%,0%,0%,0%,0%,0,0,17%,15%,"13,5%","12,25%",11%,0,0,,0,278,317,334,360,384,403,433,475,521,566,612,,,,,,,,,,,,,,,317,380,421,464,505,547,589,638,688,737,775,,,,,,,,,,,,,,,
01/04/1971,,,,"15,11","61,48","9,37256557975599","9,55781666666666","54,588985991617","251,540878441727",6%,"1,75%",1%,0%,0%,0%,0%,0,0,17%,15%,"13,5%","12,25%",11%,0,0,,0,278,317,334,360,384,403,433,475,521,566,612,,,,,,,,,,,,,,,317,380,421,464,505,547,589,638,688,737,775,,,,,,,,,,,,,,,
01/05/1971,,,,"15,11","61,48","9,37256557975599","9,55781666666666","54,588985991617","251,540878441727",6%,"1,75%",1%,0%,0%,0%,0%,0,0,17%,15%,"13,5%","12,25%",11%,0,0,,0,278,317,334,360,384,403,433,475,521,566,612,,,,,,,,,,,,,,,317,380,421,464,505,547,589,638,688,737,775,,,,,,,,,,,,,,,
01/06/1971,Revalorisation point d'indice,Décret n° 71-477 du 22 juin 1971,,"15,11","62,38","9,50976969526966","9,55781666666666","54,588985991617","251,540878441727",6%,"1,75%",1%,0%,0%,0%,0%,0,0,17%,15%,"13,5%","12,25%",11%,0,0,,0,278,317,334,360,384,403,433,475,521,566,612,,,,,,,,,,,,,,,317,380,421,464,505,547,589,638,688,737,775,,,,,,,,,,,,,,,
01/07/1971,,,,"15,11","62,38","9,50976969526966","9,55781666666666","54,588985991617","251,540878441727",6%,"1,75%",1%,0%,0%,0%,0%,0,0,17%,15%,"13,5%","12,25%",11%,0,0,,0,278,317,334,360,384,403,433,475,521,566,612,,,,,,,,,,,,,,,317,380,421,464,505,547,589,638,688,737,775,,,,,,,,,,,,,,,
01/08/1971,,,,"15,11","62,38","9,50976969526966","9,55781666666666","54,588985991617","251,540878441727",6%,"1,75%",1%,0%,0%,0%,0%,0,0,17%,15%,"13,5%","12,25%",11%,0,0,,0,278,317,334,360,384,403,433,475,521,566,612,,,,,,,,,,,,,,,317,380,421,464,505,547,589,638,688,737,775,,,,,,,,,,,,,,,
01/09/1971,,,,"15,11","62,38","9,50976969526966","9,55781666666666","54,588985991617","251,540878441727",6%,"1,75%",1%,0%,0%,0%,0%,0,0,17%,15%,"13,5%","12,25%",11%,0,0,,0,278,317,334,360,384,403,433,475,521,566,612,,,,,,,,,,,,,,,317,380,421,464,505,547,589,638,688,737,775,,,,,,,,,,,,,,,
01/10/1971,transfert 1 pt IR / point d'indice,Décret n° 71-786 du 14 septembre 1971,,"15,11","64,66","9,85735345457096","9,55781666666666","54,588985991617","251,540878441727",6%,"1,75%",1%,0%,0%,0%,0%,0,0,16%,14%,"12,5%","11,25%",10%,0,0,,0,278,317,334,360,384,403,433,475,521,566,612,,,,,,,,,,,,,,,317,380,421,464,505,547,589,638,688,737,775,,,,,,,,,,,,,,,
01/11/1971,Revalorisation point d'indice,Décret n° 71-951 du 2 décembre 1971,,"15,11","65,38","9,96711674698189","9,55781666666666","54,588985991617","251,540878441727",6%,"1,75%",1%,0%,0%,0%,0%,0,0,16%,14%,"12,5%","11,25%",10%,0,0,,0,278,317,334,360,384,403,433,475,521,566,612,,,,,,,,,,,,,,,317,380,421,464,505,547,589,638,688,737,775,,,,,,,,,,,,,,,
01/12/1971,,,,"15,11","65,38","9,96711674698189","9,55781666666666","54,588985991617","251,540878441727",6%,"1,75%",1%,0%,0%,0%,0%,0,0,16%,14%,"12,5%","11,25%",10%,0,0,,0,278,317,334,360,384,403,433,475,521,566,612,,,,,,,,,,,,,,,317,380,421,464,505,547,589,638,688,737,775,,,,,,,,,,,,,,,
01/01/1972,Revalorisation point d'indice,Décret n° 71-951 du 2 décembre 1971,,"16,04","65,68","10,0128514521531","10,3402583333333","55,6336841749792","278,981701544461",6%,"1,75%",1%,0%,0%,0%,0%,0,0,16%,14%,"12,5%","11,25%",10%,0,0,,0,278,317,334,360,384,403,433,475,521,566,612,,,,,,,,,,,,,,,317,380,421,464,505,547,589,638,688,737,775,,,,,,,,,,,,,,,
01/02/1972,Revalorisation point d'indice,Décret n° 72-47 du 18 janvier 1972,,"16,04","66,67","10,1637759792182","10,3402583333333","55,6336841749792","278,981701544461",6%,"1,75%",1%,0%,0%,0%,0%,0,0,16%,14%,"12,5%","11,25%",10%,0,0,,0,278,317,334,360,384,403,433,475,521,566,612,,,,,,,,,,,,,,,317,380,421,464,505,547,589,638,688,737,775,,,,,,,,,,,,,,,
01/03/1972,,,,"16,04","66,67","10,1637759792182","10,3402583333333","55,6336841749792","278,981701544461",6%,"1,75%",1%,0%,0%,0%,0%,0,0,16%,14%,"12,5%","11,25%",10%,0,0,,0,278,317,334,360,384,403,433,475,521,566,612,,,,,,,,,,,,,,,317,380,421,464,505,547,589,638,688,737,775,,,,,,,,,,,,,,,
01/04/1972,,,,"16,04","66,67","10,1637759792182","10,3402583333333","55,6336841749792","278,981701544461",6%,"1,75%",1%,0%,0%,0%,0%,0,0,16%,14%,"12,5%","11,25%",10%,0,0,,0,278,317,334,360,384,403,433,475,521,566,612,,,,,,,,,,,,,,,317,380,421,464,505,547,589,638,688,737,775,,,,,,,,,,,,,,,
01/05/1972,,,,"16,04","66,67","10,1637759792182","10,3402583333333","55,6336841749792","278,981701544461",6%,"1,75%",1%,0%,0%,0%,0%,0,0,16%,14%,"12,5%","11,25%",10%,0,0,,0,278,317,334,360,384,403,433,475,521,566,612,,,,,,,,,,,,,,,317,380,421,464,505,547,589,638,688,737,775,,,,,,,,,,,,,,,
01/06/1972,Revalorisation point d'indice,Décret  n° 72-404 du 16 mai 1972,,"16,04","67,78","10,3329943883517","10,3402583333333","55,6336841749792","278,981701544461",6%,"1,75%",1%,0%,0%,0%,0%,0,0,16%,14%,"12,5%","11,25%",10%,0,0,,0,278,317,334,360,384,403,433,475,521,566,612,,,,,,,,,,,,,,,317,380,421,464,505,547,589,638,688,737,775,,,,,,,,,,,,,,,
01/07/1972,,,,"16,04","67,78","10,3329943883517","10,3402583333333","55,6336841749792","278,981701544461",6%,"1,75%",1%,0%,0%,0%,0%,0,0,16%,14%,"12,5%","11,25%",10%,0,0,,0,278,317,334,360,384,403,433,475,521,566,612,,,,,,,,,,,,,,,317,380,421,464,505,547,589,638,688,737,775,,,,,,,,,,,,,,,
01/08/1972,,,,"16,04","67,78","10,3329943883517","10,3402583333333","55,6336841749792","278,981701544461",6%,"1,75%",1%,0%,0%,0%,0%,0,0,16%,14%,"12,5%","11,25%",10%,0,0,,0,278,317,334,360,384,403,433,475,521,566,612,,,,,,,,,,,,,,,317,380,421,464,505,547,589,638,688,737,775,,,,,,,,,,,,,,,
01/09/1972,Revalorisation point d'indice,Décret n° 72-908 du 6 octobre 1972 ,,"16,04","68,44","10,4336107397284","10,3402583333333","55,6336841749792","278,981701544461",6%,"1,75%",1%,0%,0%,0%,0%,0,0,16%,14%,"12,5%","11,25%",10%,0,0,,0,278,317,334,360,384,403,433,475,521,566,612,,,,,,,,,,,,,,,317,380,421,464,505,547,589,638,688,737,775,,,,,,,,,,,,,,,
01/10/1972,Attribution 3 pts uniformes et transfert 1 pt IR / point d'indice,Décret n° 72-908 du 6 octobre 1972 et Décret n° 73-966 du 16 octobre 1973,,"16,04","69,93","10,6607597754121","10,3402583333333","55,6336841749792","278,981701544461",6%,"1,75%",1%,0%,0%,0%,0%,0,0,15%,13%,"11,5%",9%,9%,0,0,,0,281,320,337,363,387,406,436,478,524,569,615,,,,,,,,,,,,,,,320,383,424,467,508,550,592,641,691,740,778,,,,,,,,,,,,,,,
01/11/1972,,,,"16,04","69,93","10,6607597754121","10,3402583333333","55,6336841749792","278,981701544461",6%,"1,75%",1%,0%,0%,0%,0%,0,0,15%,13%,"11,5%",9%,9%,0,0,,0,281,320,337,363,387,406,436,478,524,569,615,,,,,,,,,,,,,,,320,383,424,467,508,550,592,641,691,740,778,,,,,,,,,,,,,,,
01/12/1972,,,,"16,04","69,93","10,6607597754121","10,3402583333333","55,6336841749792","278,981701544461",6%,"1,75%",1%,0%,0%,0%,0%,0,0,15%,13%,"11,5%",9%,9%,0,0,,0,281,320,337,363,387,406,436,478,524,569,615,,,,,,,,,,,,,,,320,383,424,467,508,550,592,641,691,740,778,,,,,,,,,,,,,,,
01/01/1973,Revalorisation point d'indice,Décret n° 73-104 du 31 janvier 1973,,"17,52","72,25","11,0144414954029","11,294675","55,6352998002283","310,995995164317",6%,"1,75%",1%,0%,0%,0%,0%,0,0,15%,13%,"11,5%",9%,9%,0,0,,0,281,320,337,363,387,406,436,478,524,569,615,,,,,,,,,,,,,,,320,383,424,467,508,550,592,641,691,740,778,,,,,,,,,,,,,,,
01/02/1973,,,,"17,52","72,25","11,0144414954029","11,294675","55,6352998002283","310,995995164317",6%,"1,75%",1%,0%,0%,0%,0%,0,0,15%,13%,"11,5%",9%,9%,0,0,,0,281,320,337,363,387,406,436,478,524,569,615,,,,,,,,,,,,,,,320,383,424,467,508,550,592,641,691,740,778,,,,,,,,,,,,,,,
01/03/1973,,,,"17,52","72,25","11,0144414954029","11,294675","55,6352998002283","310,995995164317",6%,"1,75%",1%,0%,0%,0%,0%,0,0,15%,13%,"11,5%",9%,9%,0,0,,0,281,320,337,363,387,406,436,478,524,569,615,,,,,,,,,,,,,,,320,383,424,467,508,550,592,641,691,740,778,,,,,,,,,,,,,,,
01/04/1973,,,,"17,52","72,25","11,0144414954029","11,294675","55,6352998002283","310,995995164317",6%,"1,75%",1%,0%,0%,0%,0%,0,0,15%,13%,"11,5%",9%,9%,0,0,,0,281,320,337,363,387,406,436,478,524,569,615,,,,,,,,,,,,,,,320,383,424,467,508,550,592,641,691,740,778,,,,,,,,,,,,,,,
01/05/1973,,,,"17,52","72,25","11,0144414954029","11,294675","55,6352998002283","310,995995164317",6%,"1,75%",1%,0%,0%,0%,0%,0,0,15%,13%,"11,5%",9%,9%,0,0,,0,281,320,337,363,387,406,436,478,524,569,615,,,,,,,,,,,,,,,320,383,424,467,508,550,592,641,691,740,778,,,,,,,,,,,,,,,
01/06/1973,Revalorisation point d'indice,Décret n° 73-524 du 14 juin 1973,,"17,52","73,32","11,1775619438469","11,294675","55,6352998002283","310,995995164317",6%,"1,75%",1%,0%,0%,0%,0%,0,0,15%,13%,"11,5%",9%,9%,0,0,,0,281,320,337,363,387,406,436,478,524,569,615,,,,,,,,,,,,,,,320,383,424,467,508,550,592,641,691,740,778,,,,,,,,,,,,,,,
01/07/1973,Revalorisation point d'indice,Décret n° 73-806 du 10 août 1973,,"17,52","73,67","11,23091909988","11,294675","55,6352998002283","310,995995164317",6%,"1,75%",1%,0%,0%,0%,0%,0,0,15%,13%,"11,5%",9%,9%,0,0,,0,281,320,337,363,387,406,436,478,524,569,615,,,,,,,,,,,,,,,320,383,424,467,508,550,592,641,691,740,778,,,,,,,,,,,,,,,
01/08/1973,Revalorisation point d'indice,Décret n°73-874 du 10 septembre 1973,,"17,52","74,21","11,3132415691882","11,294675","55,6352998002283","310,995995164317",6%,"1,75%",1%,0%,0%,0%,0%,0,0,15%,13%,"11,5%",9%,9%,0,0,,0,281,320,337,363,387,406,436,478,524,569,615,,,,,,,,,,,,,,,320,383,424,467,508,550,592,641,691,740,778,,,,,,,,,,,,,,,
01/09/1973,,,,"17,52","74,21","11,3132415691882","11,294675","55,6352998002283","310,995995164317",6%,"1,75%",1%,0%,0%,0%,0%,0,0,15%,13%,"11,5%",9%,9%,0,0,,0,281,320,337,363,387,406,436,478,524,569,615,,,,,,,,,,,,,,,320,383,424,467,508,550,592,641,691,740,778,,,,,,,,,,,,,,,
01/10/1973,transfert 1 pt IR / point d'indice,Décret n° 73-966 du 16 octobre 1973,,"17,52","77,05","11,7461967781425","11,294675","55,6352998002283","310,995995164317",6%,"1,75%",1%,0%,0%,0%,0%,0,0,14%,12%,"10,5%","9,25%","9,25%",0,0,,0,281,320,337,363,387,406,436,478,524,569,615,,,,,,,,,,,,,,,320,383,424,467,508,550,592,641,691,740,778,,,,,,,,,,,,,,,
01/11/1973,,,,"17,52","77,05","11,7461967781425","11,294675","55,6352998002283","310,995995164317",6%,"1,75%",1%,0%,0%,0%,0%,0,0,14%,12%,"10,5%","9,25%","9,25%",0,0,,0,281,320,337,363,387,406,436,478,524,569,615,,,,,,,,,,,,,,,320,383,424,467,508,550,592,641,691,740,778,,,,,,,,,,,,,,,
01/12/1973,Revalorisation point d'indice,Décret n° 73-1066 du 29 novembre 1973,,"17,52","78,3","11,9367580496892","11,294675","55,6352998002283","310,995995164317",6%,"1,75%",1%,0%,0%,0%,0%,0,0,14%,12%,"10,5%","9,25%","9,25%",0,0,,0,281,320,337,363,387,406,436,478,524,569,615,,,,,,,,,,,,,,,320,383,424,467,508,550,592,641,691,740,778,,,,,,,,,,,,,,,
01/01/1974,Revalorisation point d'indice,Décret n° 74-2 du 3 janvier 1974,,"19,93","79,37","12,0998784981333","12,865975","55,7116729804315","353,681719990792",6%,"1,75%",1%,0%,0%,0%,0%,0,0,14%,12%,"10,5%","9,25%","9,25%",0,0,,0,281,320,337,363,387,406,436,478,524,569,615,,,,,,,,,,,,,,,320,383,424,467,508,550,592,641,691,740,778,,,,,,,,,,,,,,,
01/02/1974,Revalorisation point d'indice,Décret n° 74-135 du 20 février 1974,,"19,93","80,96","12,3422724355407","12,865975","55,7116729804315","353,681719990792",6%,"1,75%",1%,0%,0%,0%,0%,0,0,14%,12%,"10,5%","9,25%","9,25%",0,0,,0,281,320,337,363,387,406,436,478,524,569,615,,,,,,,,,,,,,,,320,383,424,467,508,550,592,641,691,740,778,,,,,,,,,,,,,,,
01/03/1974,,,,"19,93","80,96","12,3422724355407","12,865975","55,7116729804315","353,681719990792",6%,"1,75%",1%,0%,0%,0%,0%,0,0,14%,12%,"10,5%","9,25%","9,25%",0,0,,0,281,320,337,363,387,406,436,478,524,569,615,,,,,,,,,,,,,,,320,383,424,467,508,550,592,641,691,740,778,,,,,,,,,,,,,,,
01/04/1974,Revalorisation point d'indice,Décret n° 74-291 du 11 avril 1974,,"19,93","82,74","12,6136316862233","12,865975","55,7116729804315","353,681719990792",6%,"1,75%",1%,0%,0%,0%,0%,0,0,14%,12%,"10,5%","9,25%","9,25%",0,0,,0,281,320,337,363,387,406,436,478,524,569,615,,,,,,,,,,,,,,,320,383,424,467,508,550,592,641,691,740,778,,,,,,,,,,,,,,,
01/05/1974,,,,"19,93","82,74","12,6136316862233","12,865975","55,7116729804315","353,681719990792",6%,"1,75%",1%,0%,0%,0%,0%,0,0,14%,12%,"10,5%","9,25%","9,25%",0,0,,0,281,320,337,363,387,406,436,478,524,569,615,,,,,,,,,,,,,,,320,383,424,467,508,550,592,641,691,740,778,,,,,,,,,,,,,,,
01/06/1974,Attribution 5 pts uniformes et revalorisation du point d'indice,Décret n° 74-581 du 10 juin 1974,,"19,93","84,01","12,8072419381148","12,865975","55,7116729804315","353,681719990792",6%,"1,75%",1%,0%,0%,0%,0%,0,0,14%,12%,"10,5%","9,25%","9,25%",0,0,,0,286,325,342,368,392,411,441,483,529,574,620,,,,,,,,,,,,,,,325,388,429,472,513,555,597,646,696,745,783,,,,,,,,,,,,,,,
